order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_date
14461,155,188,2,50,invalid,2025-12-01
14463,3871,59,5000,$25,2026-01-01,2025-12-01
14464,10100,210,2,$25,invalid,2025-12-01
14465,5017,43,0,$25,invalid,2026-01-10
14466,9900,1504,5,100,2026-01-01,2025-12-01
14467,4878,1845,-1,,yesterday,2025-12-01
14467,9707,1035,2,100,yesterday,invalid
14469,2919,2027,1,20,01/01/2026,invalid
14470,8596,1971,0,50,invalid,
14471,3397,1836,-1,20,yesterday,2026-01-10
14472,5755,204,2,,01/01/2026,2025-12-01
14473,3629,473,5000,$25,yesterday,2026-01-10
14474,2829,481,1,100,yesterday,2026-01-10
14475,2982,526,5,-50,yesterday,2026-01-10
14476,2397,2042,5,20,01/01/2026,
14476,8174,1775,2,$25,2026-01-01,invalid
14478,5715,1585,-1,,invalid,2026-01-10
14479,7681,1733,2,20,01/01/2026,2025-12-01
14480,3990,1254,-1,50,01/01/2026,2025-12-01
14481,82,1524,-1,-50,yesterday,invalid
14482,9947,364,5,$25,invalid,
14483,4142,1841,-1,20,01/01/2026,2026-01-10
14483,5874,807,1,-50,invalid,2025-12-01
14485,866,1376,-1,,2026-01-01,invalid
14486,6166,1292,0,20,invalid,2026-01-10
14487,8904,501,2,$25,yesterday,2026-01-10
14487,7540,1412,-1,50,yesterday,2026-01-10
14488,2211,34,5000,-50,yesterday,2025-12-01
14489,1463,1766,-1,20,yesterday,
14491,3709,1327,2,50,yesterday,invalid
14492,9512,1994,1,50,2026-01-01,
14493,2109,293,5000,50,2026-01-01,2025-12-01
14494,8677,1205,1,20,01/01/2026,2026-01-10
14494,8522,398,2,50,2026-01-01,
14496,3361,101,5,$25,yesterday,2026-01-10
14497,8275,1524,5,-50,yesterday,
14498,6061,1514,5,100,yesterday,2025-12-01
14498,10989,958,5,50,01/01/2026,
14500,3866,1993,-1,50,yesterday,
14501,4266,599,5,100,2026-01-01,2025-12-01
14502,2333,2128,1,$25,yesterday,invalid
14503,6513,1451,2,100,01/01/2026,2025-12-01
14504,9107,1522,-1,$25,01/01/2026,2026-01-10
14505,6580,115,0,-50,01/01/2026,2025-12-01
14506,3453,154,-1,-50,yesterday,2025-12-01
14506,8708,293,-1,100,01/01/2026,2025-12-01
14508,6402,292,1,50,01/01/2026,2026-01-10
14509,7567,1414,5000,100,invalid,2025-12-01
14510,5980,1519,0,,01/01/2026,2025-12-01
14511,1837,1049,5,20,01/01/2026,2026-01-10
14512,7722,1311,2,$25,yesterday,2026-01-10
14513,1759,1298,2,-50,invalid,
14514,6161,175,5,20,2026-01-01,
14515,5647,116,-1,100,01/01/2026,invalid
14516,8987,234,-1,100,invalid,2026-01-10
14517,5984,837,5,-50,2026-01-01,invalid
14518,4430,1732,0,-50,2026-01-01,2025-12-01
14519,7941,1273,2,100,2026-01-01,
14520,3407,789,-1,100,yesterday,2025-12-01
14521,3509,13,5,20,invalid,invalid
14521,4380,577,5,20,invalid,2026-01-10
14523,8053,1480,1,50,01/01/2026,
14524,5188,403,-1,,2026-01-01,invalid
14525,1345,2048,1,100,invalid,2025-12-01
14526,10315,201,5,-50,2026-01-01,2026-01-10
14527,5731,2111,0,50,2026-01-01,invalid
14527,5544,1059,1,$25,yesterday,2026-01-10
14529,1070,195,5000,-50,invalid,2025-12-01
14529,6608,257,-1,$25,2026-01-01,2026-01-10
14530,6862,2024,5000,20,invalid,
14531,1336,1099,1,,yesterday,
14533,8132,1034,2,100,yesterday,2026-01-10
14533,2566,1549,1,50,invalid,invalid
14535,4136,1742,1,50,2026-01-01,invalid
14535,4626,1022,2,20,yesterday,2026-01-10
14537,8451,362,5,-50,yesterday,2025-12-01
14538,5605,1567,1,,01/01/2026,
14539,2202,1865,1,,yesterday,invalid
14540,2006,1900,1,-50,yesterday,2025-12-01
14540,3961,300,0,-50,yesterday,invalid
14542,6032,717,1,$25,01/01/2026,2025-12-01
14543,3767,1565,1,-50,invalid,
14544,5661,704,0,100,01/01/2026,2026-01-10
14545,3702,1625,2,50,01/01/2026,2026-01-10
14546,4075,1179,1,100,invalid,2026-01-10
14547,7799,1326,5,20,invalid,2026-01-10
14547,4438,167,2,,yesterday,2025-12-01
14548,5440,1580,0,20,01/01/2026,2026-01-10
14549,6112,97,5,$25,2026-01-01,2026-01-10
14551,3452,271,1,100,01/01/2026,invalid
14551,430,1760,-1,20,invalid,2026-01-10
14553,1044,758,1,$25,2026-01-01,2026-01-10
14554,5380,815,5,-50,invalid,
14555,7584,282,2,-50,2026-01-01,
14556,8706,1741,-1,-50,01/01/2026,invalid
14557,1212,416,5,-50,yesterday,2025-12-01
14558,7406,1943,-1,20,01/01/2026,2025-12-01
14559,1633,531,5,$25,01/01/2026,
14560,6151,2068,-1,,invalid,2025-12-01
14561,8804,493,5000,100,2026-01-01,invalid
14562,2678,138,2,100,yesterday,
14563,2726,1116,5000,$25,yesterday,2025-12-01
14563,3864,439,5,20,2026-01-01,2026-01-10
14565,10424,967,5,20,2026-01-01,2025-12-01
14566,8060,1351,1,-50,01/01/2026,2026-01-10
14567,3906,1711,1,50,2026-01-01,invalid
14568,3106,1749,2,50,invalid,2026-01-10
14569,4655,1743,-1,-50,invalid,
14570,370,2062,1,100,yesterday,invalid
14571,3881,521,1,-50,2026-01-01,2026-01-10
14572,1307,514,0,$25,2026-01-01,
14573,8835,1322,-1,$25,01/01/2026,invalid
14573,5699,1583,0,20,2026-01-01,invalid
14575,1723,981,-1,,01/01/2026,
14576,1795,2023,5,,yesterday,2025-12-01
14577,8641,1882,0,-50,2026-01-01,2026-01-10
14578,6714,712,0,50,yesterday,invalid
14579,3992,1100,-1,,01/01/2026,invalid
14580,2551,893,5000,20,invalid,
14581,2957,700,-1,-50,2026-01-01,2025-12-01
14582,9830,1827,5000,100,yesterday,2025-12-01
14583,10836,705,-1,100,invalid,2026-01-10
14584,6423,2073,0,-50,2026-01-01,
14584,3765,1064,-1,50,invalid,
14586,4447,2028,-1,50,2026-01-01,2026-01-10
14587,9999,668,0,,2026-01-01,invalid
14588,7962,1146,0,50,01/01/2026,
14588,8848,1977,5000,,yesterday,2025-12-01
14590,8228,1878,0,$25,01/01/2026,
14591,1096,2108,5000,,2026-01-01,invalid
14591,3987,208,5,$25,invalid,
14593,502,1743,-1,,invalid,
14593,5650,1846,5000,50,2026-01-01,
14594,9025,1513,0,100,01/01/2026,invalid
14596,5749,239,0,50,yesterday,2025-12-01
14596,4335,1428,5,$25,invalid,2025-12-01
14597,6763,216,2,-50,01/01/2026,
14599,4667,2032,-1,-50,2026-01-01,
14600,9631,973,0,100,2026-01-01,invalid
14600,4860,1195,1,$25,yesterday,invalid
14601,4839,9,0,-50,2026-01-01,2025-12-01
14603,9486,1729,-1,$25,invalid,2025-12-01
14604,118,1035,0,100,yesterday,
14604,9125,709,5000,$25,01/01/2026,2026-01-10
14606,4407,739,-1,20,2026-01-01,2025-12-01
14607,5466,1500,5000,-50,01/01/2026,2025-12-01
14608,4098,55,5000,50,invalid,2026-01-10
14608,3547,685,5,-50,01/01/2026,2026-01-10
14610,8748,446,5000,50,invalid,2026-01-10
14610,2209,1126,5,50,invalid,invalid
14611,10268,1927,5,20,invalid,2026-01-10
14613,7860,1070,5,50,2026-01-01,invalid
14614,2125,1791,2,100,01/01/2026,2025-12-01
14615,3242,1079,2,$25,2026-01-01,2025-12-01
14615,4540,97,-1,-50,2026-01-01,2025-12-01
14617,10169,1073,5000,$25,invalid,2025-12-01
14618,675,1499,5000,50,yesterday,invalid
14619,3501,95,-1,100,2026-01-01,2026-01-10
14619,4483,1068,0,,2026-01-01,invalid
14620,8725,2112,-1,$25,2026-01-01,invalid
14622,8427,1092,0,$25,yesterday,
14623,9623,681,-1,20,yesterday,2025-12-01
14624,10967,323,1,-50,01/01/2026,
14625,7383,1273,0,50,2026-01-01,2026-01-10
14626,1034,1304,-1,100,invalid,invalid
14627,3571,397,1,20,invalid,
14628,3390,1497,1,100,invalid,2025-12-01
14628,3661,2177,5000,100,yesterday,invalid
14630,10237,587,2,$25,invalid,invalid
14631,5540,374,1,,invalid,2025-12-01
14632,165,796,2,$25,invalid,2025-12-01
14632,8304,681,-1,20,01/01/2026,invalid
14634,9586,2164,5000,-50,invalid,2025-12-01
14634,10921,2135,5000,,yesterday,invalid
14636,3337,1449,0,-50,2026-01-01,invalid
14637,5417,22,5,100,2026-01-01,
14638,3248,2133,2,-50,yesterday,
14639,2523,1390,2,,2026-01-01,2025-12-01
14640,8966,1416,-1,50,yesterday,invalid
14641,1037,254,-1,100,invalid,2026-01-10
14642,1924,1053,5000,100,01/01/2026,2025-12-01
14643,8625,2108,1,$25,invalid,2025-12-01
14643,1108,163,5,50,invalid,2025-12-01
14645,2191,1435,5000,50,2026-01-01,2025-12-01
14646,2156,1513,-1,20,invalid,2026-01-10
14647,2444,52,-1,-50,yesterday,2026-01-10
14648,6671,1978,0,-50,yesterday,
14649,2549,1578,0,50,2026-01-01,
14650,8353,437,5,$25,invalid,2025-12-01
14651,5314,1356,2,50,01/01/2026,2025-12-01
14652,8702,496,0,100,invalid,invalid
14653,2230,1005,1,100,invalid,2025-12-01
14654,9838,1401,0,-50,invalid,2026-01-10
14655,10133,1468,2,,2026-01-01,2025-12-01
14656,1912,546,5,-50,01/01/2026,2026-01-10
14657,8440,978,1,-50,2026-01-01,2025-12-01
14657,905,95,5000,,01/01/2026,2025-12-01
14659,2586,901,-1,,2026-01-01,2025-12-01
14659,2658,2132,1,50,2026-01-01,invalid
14661,2157,259,5000,100,invalid,invalid
14661,924,1140,0,-50,invalid,2025-12-01
14663,5574,706,2,$25,invalid,2025-12-01
14664,3226,169,5000,,yesterday,invalid
14664,4467,1555,-1,,invalid,
14666,8741,1503,-1,-50,yesterday,2025-12-01
14666,998,63,1,50,yesterday,
14668,8545,894,1,20,yesterday,2025-12-01
14669,9057,1724,2,20,01/01/2026,2025-12-01
14670,5121,1715,0,100,01/01/2026,2025-12-01
14671,6989,1871,5,$25,01/01/2026,invalid
14672,5819,332,5,50,01/01/2026,2026-01-10
14673,8508,216,0,50,2026-01-01,invalid
14674,9220,902,5,20,2026-01-01,2026-01-10
14675,996,1901,5,-50,01/01/2026,
14675,5451,1630,-1,50,invalid,
14676,3546,1202,1,100,2026-01-01,2026-01-10
14678,6379,958,5,-50,2026-01-01,invalid
14679,2075,1556,2,50,2026-01-01,2026-01-10
14680,420,561,0,$25,yesterday,
14680,9900,2173,0,50,invalid,2026-01-10
14681,501,175,5000,$25,invalid,invalid
14683,3251,1097,2,-50,yesterday,invalid
14684,6570,265,0,-50,2026-01-01,invalid
14685,3368,498,0,20,invalid,2026-01-10
14686,395,1245,2,20,01/01/2026,invalid
14686,4228,915,-1,100,01/01/2026,invalid
14688,6766,1977,0,50,2026-01-01,invalid
14689,6428,2089,5,100,2026-01-01,2026-01-10
14690,4598,1056,-1,50,invalid,invalid
14691,7974,209,2,100,yesterday,invalid
14692,7292,20,2,20,yesterday,invalid
14693,5503,1352,1,20,01/01/2026,invalid
14693,5284,289,5000,20,2026-01-01,
14694,9428,1742,1,$25,2026-01-01,invalid
14695,1965,776,-1,-50,yesterday,
14697,1015,1027,0,$25,yesterday,invalid
14697,7889,880,0,100,01/01/2026,
14698,6535,1266,-1,,2026-01-01,2026-01-10
14700,8354,281,1,50,invalid,invalid
14701,8088,1883,2,50,01/01/2026,2025-12-01
14702,7481,607,1,,invalid,
14703,3811,979,-1,50,yesterday,
14703,8792,638,2,,01/01/2026,2026-01-10
14705,4247,84,5000,100,yesterday,2025-12-01
14706,6853,2171,0,100,invalid,2026-01-10
14707,9126,1584,0,20,yesterday,2025-12-01
14708,3307,1487,2,-50,yesterday,2026-01-10
14709,6786,542,0,100,01/01/2026,2026-01-10
14710,10624,795,5,20,invalid,2025-12-01
14711,2058,564,0,20,2026-01-01,invalid
14711,9464,1609,0,-50,yesterday,invalid
14713,9889,1921,5000,100,2026-01-01,2025-12-01
14714,4143,429,5,-50,yesterday,2025-12-01
14715,6397,7,-1,$25,invalid,2026-01-10
14715,3027,1368,1,20,01/01/2026,2025-12-01
14717,1457,1733,1,100,01/01/2026,invalid
14718,4752,798,1,-50,01/01/2026,2025-12-01
14718,4469,553,0,100,01/01/2026,
14719,10828,1072,0,-50,yesterday,2025-12-01
14721,7302,331,-1,100,01/01/2026,2026-01-10
14722,2894,1226,5,,invalid,2026-01-10
14723,10671,316,2,-50,invalid,2026-01-10
14724,8485,1141,5,$25,invalid,2025-12-01
14725,3249,394,5000,$25,invalid,
14726,8900,1891,1,50,invalid,2026-01-10
14727,6198,1023,2,,2026-01-01,invalid
14727,3811,1391,5,20,invalid,2025-12-01
14729,2037,1332,0,-50,invalid,invalid
14730,3746,603,5000,50,yesterday,2026-01-10
14731,6914,1246,5,20,2026-01-01,invalid
14732,10916,757,0,50,yesterday,2026-01-10
14733,10117,1068,2,$25,2026-01-01,2026-01-10
14734,10481,1229,5,20,2026-01-01,2026-01-10
14735,2247,1337,0,20,01/01/2026,
14736,8205,588,0,,2026-01-01,
14737,6658,1195,-1,50,01/01/2026,2026-01-10
14738,3214,1217,5,50,invalid,2025-12-01
14738,1681,563,1,,2026-01-01,2025-12-01
14740,8748,2124,1,50,01/01/2026,2026-01-10
14740,8592,1516,2,$25,2026-01-01,
14741,5820,1330,5000,20,invalid,2026-01-10
14742,5441,1446,1,$25,2026-01-01,2025-12-01
14744,6519,953,1,50,2026-01-01,invalid
14745,1152,1207,-1,50,01/01/2026,invalid
14746,9595,768,1,50,yesterday,2026-01-10
14747,5049,1912,-1,-50,invalid,
14748,887,1517,0,-50,invalid,
14749,3962,1627,2,100,yesterday,invalid
14750,3456,2010,5,50,2026-01-01,2025-12-01
14751,9939,585,0,50,2026-01-01,2025-12-01
14752,5280,1706,0,100,2026-01-01,invalid
14753,2720,36,1,-50,invalid,2025-12-01
14754,9054,849,-1,100,2026-01-01,2025-12-01
14755,5909,546,0,20,2026-01-01,2026-01-10
14755,10537,219,1,-50,01/01/2026,
14756,2338,243,5,50,2026-01-01,
14758,1869,2130,2,50,invalid,2025-12-01
14758,5006,769,5,100,01/01/2026,invalid
14760,5208,1384,0,-50,yesterday,
14760,3687,425,-1,50,yesterday,2025-12-01
14762,6536,1831,5000,50,invalid,2026-01-10
14762,2704,1677,5,20,invalid,invalid
14764,5194,1898,0,20,01/01/2026,
14765,5695,1325,5000,20,yesterday,invalid
14765,1291,787,2,50,invalid,
14767,5749,1189,2,20,yesterday,2026-01-10
14768,3621,1105,0,50,invalid,invalid
14769,1162,1162,1,$25,2026-01-01,
14770,8583,1998,1,50,01/01/2026,
14771,7706,1507,0,50,2026-01-01,2025-12-01
14772,756,1447,1,,2026-01-01,2025-12-01
14772,3817,1065,1,,2026-01-01,2025-12-01
14774,5377,1010,0,100,2026-01-01,2025-12-01
14774,895,1874,-1,100,01/01/2026,2025-12-01
14776,832,728,2,,invalid,2025-12-01
14777,6039,412,-1,20,invalid,2025-12-01
14778,8428,1615,-1,-50,yesterday,2026-01-10
14779,10648,1798,5000,-50,01/01/2026,invalid
14779,2412,1826,5,$25,01/01/2026,2026-01-10
14780,9913,1257,0,20,2026-01-01,2026-01-10
14782,7137,830,0,$25,invalid,2025-12-01
14783,10981,842,-1,,invalid,invalid
14784,8246,1438,5000,20,invalid,2025-12-01
14785,10671,1134,1,-50,01/01/2026,invalid
14785,689,1999,1,,01/01/2026,invalid
14787,3525,2045,5000,20,01/01/2026,invalid
14788,6015,1043,5,-50,01/01/2026,
14788,6831,938,2,,invalid,invalid
14790,6754,1490,2,,yesterday,2025-12-01
14791,1693,271,5000,50,2026-01-01,2026-01-10
14792,2493,180,5,$25,2026-01-01,
14793,6921,1214,5,-50,2026-01-01,
14793,7975,149,5000,,yesterday,
14795,72,1838,-1,-50,01/01/2026,2025-12-01
14795,103,362,1,100,invalid,
14797,7420,88,-1,50,yesterday,invalid
14798,6484,753,5000,50,01/01/2026,
14799,9946,2035,1,-50,2026-01-01,2026-01-10
14800,785,1105,5,50,yesterday,invalid
14801,8626,777,5,50,yesterday,invalid
14802,1987,145,-1,50,invalid,
14802,2799,1765,0,-50,invalid,2025-12-01
14803,9637,1401,5000,100,yesterday,invalid
14805,9534,131,0,20,yesterday,
14806,4435,1752,2,,invalid,invalid
14807,508,1553,5000,$25,yesterday,
14807,9222,1202,2,50,yesterday,2026-01-10
14809,5674,1973,0,-50,invalid,invalid
14809,1582,87,5000,$25,01/01/2026,2025-12-01
14811,3413,1431,5,-50,01/01/2026,2026-01-10
14812,8893,216,2,20,yesterday,invalid
14813,8642,1299,0,20,2026-01-01,2026-01-10
14814,5039,899,1,20,2026-01-01,2025-12-01
14815,8814,184,5,-50,2026-01-01,2026-01-10
14816,4277,928,0,-50,yesterday,
14816,4498,991,-1,$25,2026-01-01,2025-12-01
14818,8672,755,5000,20,01/01/2026,invalid
14819,4604,817,1,$25,2026-01-01,
14819,7842,889,5000,50,2026-01-01,
14820,1415,1177,5,-50,invalid,
14822,8657,2195,-1,-50,01/01/2026,2026-01-10
14823,7842,1200,0,,yesterday,2025-12-01
14824,2922,652,5000,-50,2026-01-01,2025-12-01
14825,2027,491,0,$25,2026-01-01,2026-01-10
14825,958,1344,5,100,invalid,invalid
14827,7571,273,1,20,01/01/2026,2026-01-10
14828,6837,1212,0,-50,2026-01-01,invalid
14829,1477,713,2,20,yesterday,
14830,4413,936,5000,-50,invalid,invalid
14831,470,16,5000,$25,invalid,
14832,9891,14,5000,100,invalid,2026-01-10
14833,1678,1732,-1,$25,01/01/2026,2026-01-10
14834,8323,1394,-1,100,invalid,2026-01-10
14835,1413,1488,5000,$25,invalid,invalid
14836,8952,1005,-1,$25,2026-01-01,
14837,7348,763,0,50,2026-01-01,
14838,5423,657,5,100,01/01/2026,invalid
14839,3566,1334,2,$25,2026-01-01,2026-01-10
14840,6030,1219,2,20,2026-01-01,invalid
14841,2303,1387,0,100,yesterday,
14842,6979,1450,1,,2026-01-01,
14843,78,480,5000,$25,yesterday,2025-12-01
14844,2122,421,0,$25,yesterday,
14845,10661,1741,5000,-50,yesterday,invalid
14846,3209,276,2,100,2026-01-01,invalid
14847,3789,2181,2,20,invalid,2025-12-01
14847,4416,1023,5000,100,yesterday,2025-12-01
14849,1773,1889,-1,-50,01/01/2026,
14850,1461,1194,0,-50,yesterday,
14851,5293,815,1,$25,yesterday,invalid
14852,8194,2057,1,$25,01/01/2026,invalid
14853,3749,60,1,-50,01/01/2026,2025-12-01
14854,4413,592,5,$25,2026-01-01,2025-12-01
14854,7884,1534,2,20,01/01/2026,
14856,168,277,1,20,01/01/2026,2026-01-10
14857,6429,1448,2,,2026-01-01,invalid
14858,7685,874,1,-50,2026-01-01,2026-01-10
14859,7742,58,2,,yesterday,2025-12-01
14860,3246,1871,5000,20,01/01/2026,2026-01-10
14861,9685,600,1,-50,yesterday,2025-12-01
14862,3603,1500,0,100,2026-01-01,2026-01-10
14863,3273,1643,-1,$25,2026-01-01,2025-12-01
14864,10046,1432,1,-50,2026-01-01,2025-12-01
14865,3455,181,1,100,2026-01-01,2026-01-10
14866,2065,717,1,-50,01/01/2026,2025-12-01
14866,2147,1141,1,$25,yesterday,2026-01-10
14867,6172,1620,5,-50,invalid,
14869,8224,1019,5000,$25,01/01/2026,2025-12-01
14870,121,576,2,100,01/01/2026,
14871,10043,665,0,,invalid,invalid
14872,9375,400,1,$25,yesterday,2026-01-10
14873,6313,453,1,,invalid,2026-01-10
14874,3818,1175,2,,01/01/2026,
14875,4565,2171,2,,01/01/2026,
14876,4825,698,2,$25,yesterday,
14876,4475,1522,2,-50,2026-01-01,
14877,5967,1788,-1,50,01/01/2026,2025-12-01
14878,8420,115,5,20,yesterday,2026-01-10
14880,8370,1024,-1,-50,invalid,2026-01-10
14881,6834,896,1,,2026-01-01,
14882,6425,1110,0,20,invalid,invalid
14883,5073,1218,5000,20,invalid,2026-01-10
14884,10991,189,-1,-50,2026-01-01,2026-01-10
14885,3002,1368,-1,20,yesterday,invalid
14886,4714,1874,-1,,yesterday,
14887,4605,35,5,,invalid,2025-12-01
14888,7472,732,0,$25,01/01/2026,
14889,710,472,1,$25,invalid,
14890,23,1284,0,20,yesterday,
14891,9791,1239,2,100,01/01/2026,invalid
14891,9373,1078,-1,20,yesterday,2026-01-10
14893,9964,208,-1,,01/01/2026,2025-12-01
14894,7406,2107,-1,20,2026-01-01,2026-01-10
14894,9434,1966,5,50,2026-01-01,
14896,209,794,-1,50,invalid,invalid
14897,1533,1285,0,-50,01/01/2026,
14898,1434,521,1,-50,2026-01-01,2025-12-01
14899,5445,1891,-1,50,2026-01-01,2026-01-10
14899,4924,205,5,,invalid,
14901,185,1704,5,100,invalid,
14902,7924,1969,2,,2026-01-01,2025-12-01
14903,6407,1363,5,20,01/01/2026,
14904,7485,245,-1,50,yesterday,invalid
14905,8088,88,5000,-50,2026-01-01,invalid
14906,4311,662,0,20,yesterday,2026-01-10
14907,5327,2047,2,$25,2026-01-01,2026-01-10
14907,10137,698,5,$25,2026-01-01,invalid
14908,9378,794,-1,20,01/01/2026,
14909,4779,352,2,,2026-01-01,
14911,3404,669,1,-50,yesterday,invalid
14912,4828,523,1,-50,invalid,
14913,2087,644,0,50,invalid,2026-01-10
14914,10973,1762,2,$25,yesterday,
14915,8581,665,1,-50,2026-01-01,
14916,8268,2075,5000,$25,2026-01-01,
14917,1430,870,2,-50,01/01/2026,
14918,10677,1452,1,20,2026-01-01,invalid
14919,8414,2141,1,50,invalid,2026-01-10
14920,3304,295,0,-50,2026-01-01,
14921,339,675,-1,-50,yesterday,2025-12-01
14922,8539,1313,5,100,01/01/2026,
14923,5640,229,2,50,yesterday,invalid
14924,2948,1116,-1,,invalid,2025-12-01
14925,1732,792,5,,2026-01-01,2026-01-10
14926,7216,485,-1,$25,invalid,2025-12-01
14927,3720,1935,5000,100,01/01/2026,invalid
14928,7685,7,-1,20,yesterday,invalid
14928,9877,144,0,-50,yesterday,
14930,1516,292,1,20,01/01/2026,invalid
14931,3889,561,2,20,2026-01-01,2025-12-01
14932,543,631,-1,20,yesterday,2025-12-01
14933,6375,1705,1,20,2026-01-01,2025-12-01
14934,810,295,0,50,invalid,invalid
14935,4390,1055,5,20,invalid,2025-12-01
14935,3140,434,5000,-50,invalid,2026-01-10
14936,375,1994,5000,-50,yesterday,
14937,9401,1591,1,100,01/01/2026,2025-12-01
14939,10944,567,2,,yesterday,2025-12-01
14940,7611,1869,5000,,yesterday,
14941,7752,1789,0,20,2026-01-01,2025-12-01
14942,6517,1015,5,-50,yesterday,2026-01-10
14943,5699,55,2,,yesterday,invalid
14944,3589,977,-1,,2026-01-01,invalid
14945,3482,1698,1,-50,yesterday,2026-01-10
14945,6705,1683,5,,yesterday,2026-01-10
14947,7791,286,5,$25,01/01/2026,2026-01-10
14948,9781,1341,-1,20,01/01/2026,2025-12-01
14949,3831,308,1,20,01/01/2026,invalid
14950,4504,1938,-1,20,01/01/2026,invalid
14950,10367,1908,-1,50,01/01/2026,
14951,6872,955,1,100,2026-01-01,2025-12-01
14953,3741,1405,0,20,01/01/2026,2025-12-01
14954,2235,1615,2,100,yesterday,
14954,6760,1500,-1,50,invalid,invalid
14956,839,1185,0,50,01/01/2026,invalid
14956,7059,1155,1,50,01/01/2026,invalid
14958,2514,1454,5,50,yesterday,invalid
14959,1923,200,5000,,invalid,
14960,387,1757,2,-50,2026-01-01,2025-12-01
14961,5925,1701,5000,,yesterday,invalid
14962,7163,1248,0,50,2026-01-01,2025-12-01
14963,5338,312,1,50,yesterday,2026-01-10
14963,2778,240,1,50,01/01/2026,
14965,579,1507,0,50,yesterday,2026-01-10
14966,9951,28,5000,20,2026-01-01,2026-01-10
14967,1085,2102,0,$25,invalid,
14968,6466,283,5,20,01/01/2026,
14969,5942,471,1,100,2026-01-01,2025-12-01
14970,6279,902,-1,100,01/01/2026,
14970,4738,2108,5000,100,01/01/2026,
14972,6954,1125,2,20,2026-01-01,2025-12-01
14973,7278,318,0,-50,invalid,
14974,7728,1202,1,50,yesterday,
14975,3459,1913,1,$25,invalid,2025-12-01
14976,2379,648,1,100,2026-01-01,
14976,816,1787,1,100,yesterday,2025-12-01
14978,8755,2013,5,100,2026-01-01,2025-12-01
14979,419,1508,1,-50,2026-01-01,invalid
14980,8888,197,-1,,2026-01-01,invalid
14981,4515,659,5000,50,yesterday,2026-01-10
14981,4832,61,0,100,2026-01-01,invalid
14983,231,1300,1,-50,01/01/2026,invalid
14983,6402,2200,0,50,01/01/2026,2026-01-10
14985,7124,1293,2,,2026-01-01,
14985,8984,1772,5,20,yesterday,2026-01-10
14987,1357,970,5,,2026-01-01,2025-12-01
14987,6330,701,1,-50,yesterday,invalid
14989,5284,491,1,20,yesterday,2026-01-10
14990,3483,784,5000,20,invalid,2025-12-01
14991,7265,1611,0,$25,invalid,
14992,127,532,5,50,2026-01-01,2025-12-01
14993,6896,1461,0,50,yesterday,
14994,5881,1600,5,,01/01/2026,invalid
14995,145,1382,5,20,yesterday,invalid
14996,4709,842,1,50,01/01/2026,
14997,3750,1460,-1,50,2026-01-01,2025-12-01
14998,294,2155,-1,20,invalid,2025-12-01
14999,9817,919,5000,$25,2026-01-01,2026-01-10
15000,3493,1000,-1,20,yesterday,
15001,6245,929,5,20,01/01/2026,
15002,9379,887,2,100,01/01/2026,2026-01-10
15003,2009,280,0,20,invalid,invalid
15004,6279,999,2,50,01/01/2026,2025-12-01
15005,9357,1791,5000,$25,01/01/2026,2026-01-10
15006,6059,2102,0,50,invalid,invalid
15007,4952,591,5,20,yesterday,invalid
15008,5663,2166,5,-50,2026-01-01,2025-12-01
15009,8017,761,0,50,2026-01-01,
15010,4145,1261,-1,50,yesterday,
15010,4217,1185,0,$25,01/01/2026,invalid
15012,140,430,2,100,invalid,2025-12-01
15013,7048,610,5,100,2026-01-01,2025-12-01
15014,7669,1824,5,100,invalid,
15014,9222,1142,5,$25,invalid,2026-01-10
15016,6643,1889,2,50,01/01/2026,2025-12-01
15017,8308,75,1,-50,01/01/2026,invalid
15018,9904,625,5,20,yesterday,
15018,4011,2191,5,20,01/01/2026,2026-01-10
15020,4197,1622,0,50,invalid,
15021,5830,82,-1,100,invalid,
15022,2681,1449,1,-50,invalid,2025-12-01
15023,2991,820,5000,100,01/01/2026,2025-12-01
15023,520,1253,5,20,2026-01-01,invalid
15025,8823,1326,-1,50,2026-01-01,2026-01-10
15025,2213,377,5000,20,yesterday,invalid
15027,3963,271,5000,,01/01/2026,2026-01-10
15028,1411,1320,5000,,01/01/2026,2026-01-10
15028,1661,1316,5,50,2026-01-01,invalid
15030,6828,1771,5000,-50,2026-01-01,invalid
15031,9666,657,2,50,01/01/2026,invalid
15032,8438,70,1,20,01/01/2026,
15032,1195,1482,5,-50,01/01/2026,2026-01-10
15034,5221,266,5000,-50,yesterday,invalid
15035,10940,461,0,$25,01/01/2026,2026-01-10
15036,10230,1233,5000,20,01/01/2026,2026-01-10
15037,9740,1573,1,20,invalid,
15037,2128,402,1,20,yesterday,2025-12-01
15039,7647,38,0,50,2026-01-01,2026-01-10
15040,5364,853,0,50,invalid,2025-12-01
15041,6928,2198,0,-50,invalid,
15042,3880,82,0,20,yesterday,
15043,9983,784,2,100,2026-01-01,invalid
15044,7023,1057,2,-50,yesterday,2026-01-10
15045,713,1209,1,,invalid,
15046,899,930,1,-50,yesterday,
15046,7475,1849,2,-50,invalid,
15048,10331,777,-1,50,invalid,2025-12-01
15049,7030,2003,5,$25,2026-01-01,
15050,5561,153,2,-50,invalid,2025-12-01
15051,9112,669,5,50,2026-01-01,2026-01-10
15052,1404,176,0,,01/01/2026,invalid
15053,4457,1974,5000,$25,yesterday,2026-01-10
15054,2634,2086,-1,50,2026-01-01,
