review_id,customer_id,product_id,rating,review_text
7217,7981,1896,2.0,
7218,4595,1804,3.0,Great product
7219,3513,717,3.0,Bad
7220,5971,26,5.0,Bad
7221,7645,1083,,
7222,9508,1241,1.0,
7223,2520,2169,3.0,
7224,4058,1698,3.0,Lorem ipsum
7225,7277,2183,3.0,Great product
7226,6370,1052,1.0,Bad
7227,5436,842,1.0,Bad
7228,5452,1060,8.0,
7229,3270,1657,,
7230,3535,1189,3.0,Bad
7231,1351,1291,1.0,
7232,70,451,,Great product
7233,9947,802,4.0,Lorem ipsum
7234,10331,1911,0.0,Bad
7235,6801,1495,2.0,Great product
7236,4068,1754,,
7237,6058,2012,0.0,
7238,4823,1245,4.0,
7239,1871,1824,0.0,Lorem ipsum
7240,5286,1053,1.0,Bad
7241,5531,1988,1.0,Great product
7242,2660,2173,2.0,Great product
7243,4810,1023,5.0,
7244,8086,1788,5.0,Great product
7245,10430,1466,0.0,Lorem ipsum
7246,200,1465,2.0,Bad
7247,3086,1091,8.0,Great product
7248,7909,1877,,Bad
7249,7877,856,8.0,Great product
7250,10653,2166,8.0,
7251,1938,425,3.0,Lorem ipsum
7252,540,1358,5.0,
7253,8645,1292,,Lorem ipsum
7254,2512,1438,8.0,
7255,308,786,5.0,Bad
7256,5271,637,3.0,Bad
7257,2663,1952,,Great product
7258,3133,1622,0.0,Great product
7259,4664,2193,4.0,
7260,1785,102,3.0,
7261,4773,2097,2.0,Bad
7262,3755,1833,1.0,
7263,5324,2138,2.0,
7264,744,263,2.0,
7265,9694,1515,1.0,
7266,10265,1465,5.0,Bad
7267,10985,757,5.0,Bad
7268,3701,445,2.0,Lorem ipsum
7269,6406,1297,5.0,Great product
7270,6505,1794,1.0,
7271,7490,446,5.0,
7272,3158,1283,5.0,Bad
7273,6882,946,4.0,
7274,10966,1399,,
7275,3827,986,8.0,Lorem ipsum
7276,5157,506,4.0,Bad
7277,4529,1584,2.0,Great product
7278,4226,1646,5.0,
7279,5758,159,8.0,Bad
7280,7338,1940,4.0,Lorem ipsum
7281,3536,634,2.0,Great product
7282,6467,1528,4.0,Lorem ipsum
7283,5689,2085,4.0,Bad
7284,4552,1619,4.0,
7285,172,1690,2.0,Lorem ipsum
7286,4518,1478,,Great product
7287,7137,1360,2.0,
7288,10356,1909,1.0,
7289,212,1881,4.0,Bad
7290,4002,1500,1.0,
7291,7175,1735,5.0,Lorem ipsum
7292,1252,2167,2.0,Bad
7293,5113,721,,Lorem ipsum
7294,6590,1199,5.0,
7295,1310,1930,0.0,Lorem ipsum
7296,91,648,4.0,Bad
7297,7552,152,,
7298,6262,1334,2.0,Lorem ipsum
7299,5624,290,4.0,Lorem ipsum
7300,2819,518,2.0,
7301,3781,363,2.0,Bad
7302,2214,345,,
7303,1074,2083,0.0,Great product
7304,7649,613,5.0,Lorem ipsum
7305,4502,2152,5.0,Great product
7306,8922,75,2.0,
7307,5124,1029,5.0,Great product
7308,7010,2037,2.0,Lorem ipsum
7309,10849,1093,0.0,
7310,10276,1012,2.0,Lorem ipsum
7311,5939,815,2.0,
7312,6110,1782,1.0,
7313,5115,1149,8.0,Lorem ipsum
7314,8178,659,2.0,Great product
7315,10676,51,8.0,
7316,7218,1528,3.0,
7317,6725,1298,2.0,
7318,2003,2092,0.0,
7319,7760,999,4.0,Great product
7320,2504,1198,0.0,Bad
7321,5551,1042,8.0,Lorem ipsum
7322,8908,1534,8.0,
7323,6278,761,8.0,Bad
7324,4499,1003,8.0,Lorem ipsum
7325,449,1922,8.0,Lorem ipsum
7326,3307,987,4.0,
7327,7193,1828,4.0,Great product
7328,8405,812,3.0,Bad
7329,5587,2114,1.0,Great product
7330,5581,1684,4.0,
7331,4917,898,0.0,
7332,7609,178,,Great product
7333,7436,1075,0.0,Lorem ipsum
7334,3832,766,5.0,
7335,7319,425,2.0,
7336,5204,1952,2.0,
7337,7656,1933,1.0,Bad
7338,2619,1787,0.0,Lorem ipsum
7339,10932,2121,2.0,
7340,5359,709,3.0,Bad
7341,5959,736,,
7342,4258,2071,0.0,
7343,5429,715,4.0,Lorem ipsum
7344,5627,447,2.0,
7345,5198,2058,8.0,Great product
7346,6688,497,1.0,
7347,9228,219,,Bad
7348,4268,762,2.0,
7349,1781,459,8.0,
7350,2594,589,8.0,Lorem ipsum
7351,8066,2184,3.0,
7352,1872,1195,1.0,Bad
7353,5528,1951,4.0,
7354,5313,1994,0.0,
7355,1186,1887,0.0,Great product
7356,2129,82,2.0,Great product
7357,10540,592,4.0,Lorem ipsum
7358,6957,112,5.0,Bad
7359,2837,1352,1.0,
7360,4499,78,4.0,Great product
7361,8251,1920,5.0,
7362,7852,226,4.0,
7363,10568,782,3.0,
7364,8241,1537,0.0,Lorem ipsum
7365,9457,1831,5.0,
7366,1686,1271,3.0,Bad
7367,7474,818,,Great product
7368,5717,435,4.0,Great product
7369,3849,13,4.0,
7370,4710,1817,,Great product
7371,3290,1329,5.0,Bad
7372,10664,450,1.0,Bad
7373,4681,1892,0.0,
7374,6241,357,0.0,Great product
7375,3215,1957,8.0,
7376,6867,665,,Great product
7377,2067,404,0.0,Great product
7378,3982,1260,1.0,
7379,1430,1108,3.0,
7380,2258,1285,,Lorem ipsum
7381,4714,1852,3.0,
7382,321,1507,4.0,Bad
7383,8504,469,0.0,Lorem ipsum
7384,5736,1118,,
7385,1957,1325,2.0,
7386,10275,313,5.0,Bad
7387,2206,793,5.0,
7388,7630,1861,5.0,
7389,4128,987,5.0,Bad
7390,9282,830,4.0,
7391,7192,1946,1.0,Great product
7392,9206,780,5.0,Lorem ipsum
7393,10615,1052,5.0,Lorem ipsum
7394,2166,1034,4.0,Bad
7395,3626,1539,3.0,Bad
7396,5552,25,1.0,Lorem ipsum
7397,2261,316,3.0,Great product
7398,8726,1331,8.0,Lorem ipsum
7399,6327,222,2.0,Bad
7400,134,1607,,
7401,1832,88,,
7402,2144,1199,5.0,Bad
7403,10682,1495,4.0,
7404,7271,288,8.0,Bad
7405,4457,2121,,Lorem ipsum
7406,4177,1398,0.0,
7407,875,173,5.0,Great product
7408,8009,294,8.0,Bad
7409,2069,1085,,
7410,7367,1996,1.0,
7411,1527,1693,3.0,
7412,7054,2118,5.0,Lorem ipsum
7413,7353,567,5.0,
7414,10817,991,,Bad
7415,6983,701,8.0,Bad
7416,2545,1877,8.0,Bad
7417,7043,1060,4.0,Bad
7418,8201,1791,5.0,Bad
7419,3100,1996,8.0,
7420,9785,428,1.0,Lorem ipsum
7421,9592,614,4.0,Lorem ipsum
7422,7302,901,1.0,Lorem ipsum
7423,8203,655,8.0,Bad
7424,8720,1015,5.0,Great product
7425,7772,2026,1.0,
7426,10383,1732,8.0,
7427,2615,99,2.0,
7428,5288,773,0.0,
7429,1591,762,5.0,Bad
7430,1569,288,1.0,Bad
7431,1534,736,1.0,
7432,917,1945,8.0,Bad
7433,3015,524,0.0,Bad
7434,3413,314,5.0,Great product
7435,1380,1664,8.0,
7436,10791,1593,3.0,Bad
7437,10211,1058,3.0,Lorem ipsum
7438,9467,498,4.0,
7439,7850,32,0.0,Lorem ipsum
7440,10708,2064,0.0,
7441,10877,2031,3.0,Lorem ipsum
7442,5267,276,2.0,
7443,837,638,,
7444,5153,168,3.0,
7445,10178,1717,8.0,
7446,132,586,3.0,Lorem ipsum
7447,6160,521,4.0,
7448,4854,1097,,
7449,5808,1497,1.0,
7450,2896,1094,3.0,
7451,2818,237,3.0,
7452,8794,1975,2.0,Bad
7453,3368,223,3.0,Great product
7454,1867,1603,5.0,
7455,5202,860,5.0,Great product
7456,5899,1287,2.0,
7457,6531,1551,,Lorem ipsum
7458,3577,214,0.0,Bad
7459,9659,655,5.0,Great product
7460,1379,1564,4.0,Lorem ipsum
7461,7648,1435,2.0,
7462,10970,730,2.0,Great product
7463,5432,683,,Great product
7464,9219,1694,2.0,
7465,8645,302,2.0,Great product
7466,5004,2025,1.0,
7467,9292,1900,4.0,Great product
7468,4371,559,3.0,
7469,7721,1158,0.0,Lorem ipsum
7470,543,1149,4.0,Lorem ipsum
7471,360,1369,1.0,Bad
7472,30,1948,8.0,
7473,79,708,4.0,Lorem ipsum
7474,8806,1786,2.0,Lorem ipsum
7475,10087,1895,3.0,Bad
7476,9607,1364,3.0,Great product
7477,10538,1249,5.0,Great product
7478,8603,640,4.0,Lorem ipsum
7479,5282,1661,4.0,Great product
7480,10050,2002,5.0,Bad
7481,3200,558,0.0,Lorem ipsum
7482,4879,672,,
7483,581,35,,Lorem ipsum
7484,3575,545,4.0,Great product
7485,7055,2137,1.0,Bad
7486,8518,976,3.0,Lorem ipsum
7487,2777,1573,4.0,
7488,6877,1976,8.0,Lorem ipsum
7489,6195,1985,,
7490,9252,935,5.0,Bad
7491,7708,1560,3.0,Bad
7492,654,662,1.0,Lorem ipsum
7493,1527,144,0.0,Lorem ipsum
7494,10060,1786,8.0,Lorem ipsum
7495,2073,2135,3.0,Lorem ipsum
7496,10732,120,4.0,Bad
7497,7114,1206,8.0,Lorem ipsum
7498,4949,1818,,
7499,3488,512,8.0,Bad
7500,837,218,,Great product
7501,3393,37,8.0,Great product
7502,8438,1985,2.0,Lorem ipsum
7503,8818,504,5.0,Lorem ipsum
7504,695,2152,5.0,
7505,3894,1321,,Great product
7506,745,932,8.0,
7507,4212,1700,2.0,Bad
7508,10064,619,3.0,
7509,2363,246,2.0,
7510,9685,352,5.0,
7511,5262,975,2.0,Lorem ipsum
7512,4045,531,0.0,Great product
7513,8736,217,1.0,
7514,5812,910,2.0,
7515,9889,1730,4.0,Great product
7516,10393,441,,Bad
7517,7857,1085,3.0,Bad
7518,2672,512,5.0,Great product
7519,6155,1297,2.0,Bad
7520,5421,582,8.0,Great product
7521,1376,1592,3.0,Bad
7522,5314,189,,
7523,8852,1029,3.0,Lorem ipsum
7524,4747,1912,0.0,
7525,3041,977,8.0,
7526,1229,1409,4.0,Great product
7527,2324,988,2.0,Great product
7528,8565,741,2.0,Lorem ipsum
7529,904,376,1.0,Great product
7530,566,1660,0.0,Bad
7531,5630,52,3.0,Bad
7532,5712,701,2.0,
7533,4645,2122,1.0,
7534,4795,1848,8.0,Bad
7535,1538,473,,Lorem ipsum
7536,6890,776,2.0,
7537,1136,1608,,
7538,993,2113,,
7539,10219,986,4.0,
7540,7771,1887,,Lorem ipsum
7541,7833,1233,1.0,Lorem ipsum
7542,9275,570,5.0,Great product
7543,6709,1041,,
7544,10353,718,4.0,Lorem ipsum
7545,3043,1020,2.0,Great product
7546,6332,192,1.0,
7547,2413,917,8.0,
7548,6524,1381,,Bad
7549,115,1191,3.0,Great product
7550,5832,403,0.0,Great product
7551,6836,2137,0.0,Great product
7552,2465,1263,3.0,Bad
7553,828,211,2.0,Bad
7554,10737,875,2.0,Bad
7555,9532,375,3.0,Bad
7556,1867,1446,8.0,
7557,4938,2082,3.0,Great product
7558,3443,90,0.0,Lorem ipsum
7559,8097,5,8.0,
7560,4320,531,1.0,Great product
7561,10637,1529,0.0,Great product
7562,2765,1757,1.0,
7563,9131,1515,,
7564,7012,168,8.0,Lorem ipsum
7565,9143,1107,4.0,Great product
7566,4049,1685,5.0,Great product
7567,5924,1758,0.0,Bad
7568,3006,2068,3.0,Bad
7569,3200,1193,4.0,
7570,2768,810,4.0,
7571,7275,2081,4.0,
7572,745,114,3.0,
7573,7851,218,5.0,Great product
7574,3970,2021,5.0,Bad
7575,10917,696,5.0,
7576,1272,887,5.0,Lorem ipsum
7577,2668,1087,5.0,Bad
7578,7390,2178,4.0,Lorem ipsum
7579,5249,2119,8.0,Lorem ipsum
7580,4829,231,3.0,Great product
7581,4262,1828,0.0,Great product
7582,10928,483,8.0,Great product
7583,9097,1508,3.0,Lorem ipsum
7584,155,1880,4.0,Lorem ipsum
7585,1824,331,8.0,Bad
7586,10299,766,2.0,
7587,9261,1080,,Lorem ipsum
7588,9071,408,4.0,
7589,96,1337,,Lorem ipsum
7590,6712,1309,2.0,Bad
7591,4712,404,3.0,
7592,9997,2042,1.0,Lorem ipsum
7593,8688,792,3.0,Bad
7594,6752,365,5.0,Lorem ipsum
7595,3556,1387,5.0,Lorem ipsum
7596,7471,173,1.0,
7597,1653,250,,Bad
7598,6556,1024,2.0,
7599,359,1558,5.0,
7600,6556,1028,4.0,Great product
7601,8807,1995,4.0,
7602,2865,837,1.0,
7603,7643,1033,8.0,
7604,1175,125,8.0,
7605,2559,1579,3.0,
7606,10983,438,3.0,Lorem ipsum
7607,2415,2180,4.0,
7608,6471,577,8.0,Great product
7609,10566,1217,0.0,Great product
7610,8820,394,,Great product
7611,2352,1223,3.0,Bad
7612,8729,1784,3.0,
7613,2574,418,5.0,
7614,1132,692,4.0,Great product
7615,2916,1900,4.0,Bad
7616,10379,314,,Great product
7617,7408,1358,2.0,
7618,6841,950,2.0,
7619,3639,1784,1.0,Lorem ipsum
7620,567,765,3.0,
7621,7418,131,0.0,
7622,5290,1658,8.0,
7623,8920,518,3.0,Great product
7624,4794,1179,0.0,Bad
7625,4709,1441,3.0,Bad
7626,2775,1379,1.0,
7627,10230,75,8.0,Bad
7628,6513,1882,8.0,
7629,8062,1483,5.0,Great product
7630,8271,1433,1.0,Great product
7631,10541,1799,3.0,Bad
7632,9308,1975,,Lorem ipsum
7633,4217,924,0.0,
7634,5344,1523,8.0,
7635,836,866,,
7636,322,85,2.0,
7637,2798,1091,0.0,Lorem ipsum
7638,4828,267,1.0,Great product
7639,211,2107,4.0,
7640,7539,541,,Great product
7641,1367,2164,1.0,Lorem ipsum
7642,9518,988,3.0,Lorem ipsum
7643,6059,480,,
7644,40,675,2.0,Bad
7645,9358,2109,,Lorem ipsum
7646,433,886,,
7647,766,960,1.0,Great product
7648,5247,1192,3.0,
7649,9642,1821,4.0,Great product
7650,5489,1953,5.0,
7651,9676,415,0.0,Bad
7652,2746,2113,1.0,Great product
7653,2603,422,8.0,Bad
7654,6019,1330,1.0,
7655,996,1018,4.0,
7656,6063,1885,2.0,Lorem ipsum
7657,1113,1678,1.0,
7658,7887,2040,4.0,Lorem ipsum
7659,246,1605,4.0,
7660,6976,870,,Lorem ipsum
7661,8115,898,4.0,Bad
7662,534,606,1.0,Great product
7663,9149,1671,5.0,Great product
7664,3209,504,1.0,
7665,10663,443,,
7666,5957,511,4.0,Lorem ipsum
7667,2900,506,,
7668,3473,451,0.0,Great product
7669,7092,1548,8.0,
7670,8455,373,0.0,Great product
7671,3928,1751,5.0,Great product
7672,7647,899,8.0,Lorem ipsum
7673,1386,749,,Great product
7674,4650,1661,0.0,Great product
7675,8571,1423,2.0,
7676,4184,1863,,Bad
7677,1192,87,4.0,
7678,9892,481,,Lorem ipsum
7679,970,391,8.0,Bad
7680,5127,276,,
7681,3704,418,3.0,Lorem ipsum
7682,6415,1699,5.0,
7683,7601,1437,8.0,Lorem ipsum
7684,10725,1607,0.0,Lorem ipsum
7685,5744,828,4.0,Bad
7686,970,1751,,Great product
7687,2924,159,3.0,Lorem ipsum
7688,6612,45,4.0,
7689,10372,796,8.0,Bad
7690,9780,113,1.0,
7691,4568,1426,,
7692,9050,287,2.0,
7693,9768,346,8.0,Great product
7694,1546,1320,3.0,Great product
7695,2778,747,4.0,Bad
7696,9505,84,,
7697,7073,1406,3.0,Bad
7698,2405,1279,5.0,
7699,7499,1217,4.0,Bad
7700,8612,367,0.0,Bad
7701,9566,1740,8.0,Great product
7702,346,600,8.0,Bad
7703,8144,58,0.0,Lorem ipsum
7704,9069,305,5.0,Lorem ipsum
7705,6043,482,3.0,Great product
7706,4946,1547,1.0,Great product
7707,10768,724,5.0,
7708,6470,79,8.0,Great product
7709,3869,913,8.0,Bad
7710,9990,305,1.0,Lorem ipsum
7711,3524,852,8.0,
7712,6710,1488,0.0,
7713,3554,97,3.0,
7714,9448,1926,3.0,
7715,8007,949,5.0,Lorem ipsum
7716,4183,1606,3.0,Great product
7717,6119,498,,
7718,9887,317,8.0,
7719,175,1971,1.0,Lorem ipsum
7720,5494,1454,1.0,Lorem ipsum
7721,1193,1219,,
7722,2473,867,2.0,
7723,9131,938,8.0,Great product
7724,6282,103,3.0,Bad
7725,8611,90,2.0,Great product
7726,5101,1001,5.0,Lorem ipsum
7727,2804,982,1.0,Great product
7728,6542,907,0.0,Lorem ipsum
7729,9967,2118,1.0,Lorem ipsum
7730,4240,129,0.0,
7731,10572,1822,2.0,Lorem ipsum
7732,9637,788,3.0,Lorem ipsum
7733,6595,2045,,Lorem ipsum
7734,1806,2129,4.0,
7735,9346,301,1.0,Bad
7736,6603,374,4.0,
7737,92,461,1.0,Great product
7738,3759,263,0.0,Lorem ipsum
7739,6235,47,4.0,
7740,1689,1588,0.0,Great product
7741,7374,1522,1.0,Lorem ipsum
7742,9373,1662,2.0,
7743,472,349,,Bad
7744,764,1195,0.0,Bad
7745,5655,49,0.0,
7746,9240,226,3.0,Lorem ipsum
7747,1464,652,1.0,Bad
7748,257,1689,1.0,Great product
7749,5470,1633,5.0,Great product
7750,3218,1440,,Bad
7751,4966,1482,,
7752,8845,1086,,
7753,9346,1111,,Bad
7754,7155,652,3.0,
7755,4961,654,8.0,
7756,3311,278,5.0,Great product
7757,5016,787,8.0,Lorem ipsum
7758,867,1944,8.0,
7759,7195,951,8.0,
7760,7584,1615,1.0,
7761,1191,2137,4.0,
7762,6778,1902,8.0,Lorem ipsum
7763,6622,1192,8.0,
7764,7603,1370,4.0,
7765,2621,1506,8.0,
7766,2228,1292,5.0,
7767,2281,1480,0.0,
7768,9550,418,3.0,Great product
7769,2165,1502,,Lorem ipsum
7770,5188,922,5.0,Great product
7771,286,1460,8.0,Great product
7772,4544,53,3.0,
7773,8724,647,4.0,
7774,4416,1786,,Bad
7775,10048,1879,0.0,Lorem ipsum
7776,654,417,0.0,Lorem ipsum
7777,9457,1011,0.0,Bad
7778,8895,516,,Bad
7779,489,2118,4.0,Lorem ipsum
7780,1447,1832,3.0,Great product
7781,8117,1237,5.0,Lorem ipsum
7782,6641,795,,
7783,7155,2162,3.0,
7784,4097,1448,4.0,Bad
7785,4017,1763,,Great product
7786,5107,979,5.0,Lorem ipsum
7787,7636,1459,0.0,
7788,7991,1698,8.0,
7789,2493,1678,3.0,Bad
7790,4220,781,1.0,Lorem ipsum
7791,470,812,2.0,Bad
7792,2962,712,3.0,
7793,1512,667,5.0,
7794,1331,1490,3.0,
7795,1584,2178,3.0,Lorem ipsum
7796,5565,151,8.0,Lorem ipsum
7797,292,1377,8.0,Bad
7798,5387,401,,Great product
7799,10626,934,0.0,
7800,7965,971,,Bad
7801,10850,389,,Bad
7802,2903,2007,2.0,
7803,6280,1523,0.0,Bad
7804,10053,1300,0.0,
7805,5066,1683,2.0,
7806,8421,135,2.0,Great product
7807,6334,1360,1.0,
7808,10637,180,3.0,
7809,10439,1322,1.0,
7810,4759,2098,2.0,
7811,6355,654,5.0,Great product
7812,1116,1220,0.0,Bad
7813,7370,1537,2.0,
7814,2267,1617,8.0,Bad
7815,1445,646,3.0,Great product
7816,1008,125,1.0,Lorem ipsum
7817,4552,1864,5.0,Bad
7818,1818,774,4.0,
7819,5409,1163,,Bad
7820,2364,1327,,Bad
7821,3474,1693,5.0,Great product
7822,1473,146,3.0,
7823,9705,777,4.0,Bad
7824,5367,792,1.0,Lorem ipsum
7825,3931,1851,8.0,
7826,4818,871,5.0,
7827,2834,2084,3.0,
7828,4215,1968,2.0,Great product
7829,8096,2081,3.0,Lorem ipsum
7830,8570,1355,0.0,
7831,788,916,0.0,Lorem ipsum
7832,4076,1160,8.0,Bad
7833,3798,2097,5.0,
7834,1635,716,3.0,Great product
7835,3499,1659,2.0,Great product
7836,6017,487,8.0,Bad
7837,9439,1905,0.0,
7838,4071,1063,1.0,
7839,3919,1693,8.0,
7840,290,1968,4.0,
7841,4817,155,3.0,
7842,6265,407,2.0,Bad
7843,6888,611,8.0,
7844,1533,1721,8.0,Lorem ipsum
7845,7375,1668,3.0,
7846,5294,504,1.0,Lorem ipsum
7847,10757,1934,3.0,
7848,6495,357,3.0,
7849,6027,1161,2.0,
7850,5452,1796,3.0,
7851,9622,42,1.0,Great product
7852,4898,498,4.0,Great product
7853,10363,1448,5.0,
7854,7211,713,0.0,
7855,5752,184,4.0,Great product
7856,5243,1678,8.0,Lorem ipsum
7857,4973,44,1.0,
7858,4523,642,0.0,Lorem ipsum
7859,139,2032,1.0,Lorem ipsum
7860,5310,1476,8.0,
7861,2432,771,,
7862,9532,1008,,Great product
7863,2663,631,2.0,
7864,7408,1372,2.0,
7865,10006,339,0.0,
7866,1065,784,5.0,
7867,4197,87,,
7868,9955,1691,8.0,Bad
7869,3360,1141,0.0,
7870,2509,1507,8.0,Lorem ipsum
7871,6071,1037,2.0,
7872,9525,2113,2.0,Lorem ipsum
7873,255,1145,2.0,Lorem ipsum
7874,396,713,4.0,
7875,8672,929,3.0,Great product
7876,7461,56,,
7877,5516,900,3.0,
7878,4027,212,2.0,
7879,1068,1935,5.0,Bad
7880,3295,252,0.0,
7881,4973,1699,2.0,Lorem ipsum
7882,8305,585,2.0,Great product
7883,6195,1492,5.0,Lorem ipsum
7884,3465,1944,1.0,Bad
7885,4738,1050,2.0,Great product
7886,4238,436,3.0,
7887,5340,1792,8.0,Great product
7888,352,1555,2.0,Bad
7889,10531,634,8.0,Great product
7890,1141,1923,4.0,Lorem ipsum
7891,10601,1389,5.0,Lorem ipsum
7892,9410,1478,1.0,Bad
7893,7099,1915,5.0,Great product
7894,10964,1548,,
7895,1302,15,0.0,
7896,8364,906,,Lorem ipsum
7897,10684,1600,,Great product
7898,9136,1644,8.0,
7899,8761,1686,3.0,Lorem ipsum
7900,3098,1753,1.0,
7901,7120,1875,0.0,Lorem ipsum
7902,1787,529,3.0,Lorem ipsum
7903,3140,1365,0.0,Great product
7904,4285,1281,3.0,Great product
7905,1683,1880,8.0,Great product
7906,2643,328,0.0,
7907,4311,1803,2.0,Bad
7908,10746,943,8.0,
7909,9083,2003,,
7910,1713,253,4.0,Lorem ipsum
7911,7553,1548,3.0,
7912,5453,2089,4.0,Lorem ipsum
7913,4191,703,4.0,
7914,9701,1838,3.0,Great product
7915,1453,354,2.0,Lorem ipsum
7916,7033,600,2.0,
7917,6743,663,8.0,
7918,2030,1580,2.0,Lorem ipsum
7919,9305,1261,5.0,
7920,4752,1648,,
7921,7920,2035,8.0,Bad
7922,9562,2065,8.0,Lorem ipsum
7923,7742,472,0.0,Lorem ipsum
7924,4559,1706,2.0,
7925,5639,479,,Bad
7926,6610,1874,1.0,
7927,1013,786,5.0,Bad
7928,8697,1262,0.0,Great product
7929,6642,1384,8.0,Bad
7930,3923,691,2.0,Bad
7931,7552,1367,0.0,Lorem ipsum
7932,5744,814,0.0,Lorem ipsum
7933,7269,2064,4.0,
7934,5526,457,,
7935,10629,682,8.0,Lorem ipsum
7936,6605,977,0.0,
7937,302,713,0.0,Lorem ipsum
7938,6543,858,8.0,Bad
7939,9353,1119,0.0,
7940,2539,2062,5.0,Bad
7941,6932,58,3.0,
7942,6113,30,2.0,
7943,5384,143,1.0,
7944,2661,2199,,Bad
7945,5928,2050,5.0,
7946,9744,1694,8.0,Lorem ipsum
7947,7114,1423,,Lorem ipsum
7948,9902,286,8.0,Bad
7949,562,445,4.0,
7950,569,1381,,Bad
7951,5269,1947,4.0,
7952,7284,1713,1.0,
7953,1881,445,8.0,Bad
7954,1581,326,4.0,Lorem ipsum
7955,1901,679,3.0,Bad
7956,1380,549,4.0,Lorem ipsum
7957,5309,186,1.0,Great product
7958,9735,1050,0.0,Bad
7959,8602,787,1.0,
7960,7249,1343,1.0,Bad
7961,6159,1299,0.0,
7962,7478,1093,5.0,Bad
7963,1670,1659,3.0,Lorem ipsum
7964,7538,1633,0.0,Bad
7965,9621,928,1.0,Bad
7966,390,576,2.0,
7967,2246,729,3.0,Lorem ipsum
7968,1778,134,8.0,Lorem ipsum
7969,10545,1168,4.0,
7970,5463,1943,1.0,
7971,6455,33,4.0,Lorem ipsum
7972,10787,1209,2.0,Bad
7973,8964,705,4.0,Great product
7974,8574,1490,8.0,
7975,8186,1595,,
7976,1317,33,4.0,
7977,2147,1804,3.0,
7978,4449,1465,5.0,Lorem ipsum
7979,4174,1256,5.0,Lorem ipsum
7980,7330,1512,3.0,Lorem ipsum
7981,740,1176,8.0,
7982,8613,1400,0.0,Great product
7983,9009,1455,4.0,
7984,5305,1519,1.0,Great product
7985,2968,714,5.0,
7986,3161,1205,5.0,Lorem ipsum
7987,5935,910,,
7988,7964,1850,4.0,Great product
7989,1399,28,4.0,Lorem ipsum
7990,10052,2192,1.0,
7991,7129,718,,
7992,5021,1939,,Lorem ipsum
7993,5115,1546,0.0,
7994,4103,1209,4.0,Great product
7995,113,1853,4.0,Great product
7996,1078,1607,1.0,Bad
7997,1932,660,5.0,Great product
7998,5282,2094,0.0,Lorem ipsum
7999,9551,330,8.0,
8000,5986,1172,,Bad
8001,5976,1647,,Great product
8002,5215,1855,1.0,
8003,6610,1439,8.0,Bad
8004,5536,1478,1.0,
8005,3562,631,2.0,Great product
8006,7368,2075,3.0,Bad
8007,261,5,,Lorem ipsum
8008,5334,1862,1.0,
8009,9284,1960,3.0,Lorem ipsum
8010,10615,34,1.0,
8011,2591,1048,5.0,Lorem ipsum
8012,6634,1029,4.0,
8013,9415,2199,,Lorem ipsum
8014,2753,1382,0.0,Lorem ipsum
8015,931,1559,,
8016,4659,1896,5.0,Great product
8017,981,779,4.0,Lorem ipsum
8018,8491,23,4.0,Great product
8019,7102,1135,3.0,Great product
8020,6138,1064,2.0,Bad
8021,1305,1190,1.0,Great product
8022,5463,840,1.0,Great product
8023,8047,238,0.0,Lorem ipsum
8024,9898,1769,2.0,Bad
8025,3958,1370,8.0,Lorem ipsum
8026,9035,1172,0.0,Lorem ipsum
8027,4777,1564,0.0,Lorem ipsum
8028,986,2079,1.0,Lorem ipsum
8029,4005,2073,0.0,Bad
8030,345,1612,2.0,
8031,8706,1537,,Lorem ipsum
8032,8603,1344,4.0,Lorem ipsum
8033,8500,521,5.0,Lorem ipsum
8034,1592,466,3.0,
8035,1606,609,8.0,Lorem ipsum
8036,10448,1589,0.0,Great product
8037,9766,1147,5.0,Great product
8038,7367,304,0.0,Lorem ipsum
8039,4538,1666,5.0,Great product
8040,7729,942,0.0,Lorem ipsum
8041,3615,674,3.0,
8042,1687,172,8.0,Lorem ipsum
8043,3292,1892,8.0,
8044,2834,852,8.0,Lorem ipsum
8045,9948,2087,2.0,
8046,640,1606,2.0,Great product
8047,10787,1423,5.0,Great product
8048,4011,341,8.0,
8049,2973,405,2.0,
8050,6234,598,4.0,Great product
8051,8303,1808,4.0,Lorem ipsum
8052,1981,261,0.0,
8053,7987,1650,5.0,Bad
8054,9932,79,1.0,Great product
8055,6403,774,8.0,
8056,883,336,0.0,Great product
8057,9938,1898,3.0,
8058,10128,1673,1.0,Bad
8059,7540,87,8.0,Great product
8060,8643,70,0.0,Bad
8061,5489,1048,,Lorem ipsum
8062,7848,1099,,
8063,8547,2107,3.0,
8064,6961,2036,1.0,Great product
8065,6949,1987,5.0,
8066,754,1168,0.0,
8067,5001,1284,0.0,Bad
8068,1121,1814,2.0,Bad
8069,6889,546,0.0,Great product
8070,2451,663,5.0,
8071,9486,1701,3.0,Great product
8072,7698,1090,2.0,Bad
8073,7285,719,1.0,Bad
8074,8118,228,0.0,Bad
8075,4156,1719,2.0,Bad
8076,10749,39,0.0,Great product
8077,5335,1371,5.0,
8078,5552,1272,5.0,Bad
8079,160,1194,5.0,Bad
8080,1959,1304,8.0,
8081,1775,117,0.0,Great product
8082,6279,172,5.0,
8083,4374,384,5.0,
8084,8886,63,4.0,Lorem ipsum
8085,10202,1924,4.0,
8086,7898,1504,0.0,
8087,9720,1764,,Great product
8088,5258,956,4.0,
